car_names,mileages,ratings,reviews,used/certified,price_drop,price,recommend,certified
2021 Ford F-150 XL,17233.0,4.9,"(7,923 reviews)",ford certified,1159,47000.0,1,0
2017 BMW 330 i xDrive,16722.0,4.5,(854 reviews),used,270,26500.0,1,0
2020 Mercedes-Benz C-Class C 300,22760.0,4.9,"(1,682 reviews)",used,500,39000.0,0,0
2021 Mercedes-Benz AMG GLE 53 Base,22688.0,4.8,"(1,666 reviews)",mercedes-benz certified,400,90944.0,1,0
2021 Honda Pilot Special Edition,19678.0,4.8,(322 reviews),used,2637,43299.0,1,0
2018 Toyota Tundra Platinum,12838.0,4.8,(61 reviews),used,2001,42999.0,1,0
2019 Honda Odyssey Elite,71083.0,5.0,(72 reviews),used,278,47968.0,0,0
2018 BMW 530 i xDrive,22948.0,4.5,(208 reviews),used,700,35900.0,1,0
2018 Ford Escape SE,37656.0,4.3,"(1,249 reviews)",used,778,19997.0,1,0
2019 Lincoln Nautilus Reserve,82188.0,4.7,"(1,922 reviews)",used,500,40989.0,0,0
2021 Jeep Wrangler Sport,41235.0,5.0,(1 review),used,1999,36916.0,1,0
2022 Toyota Camry SE,13673.0,4.4,(942 reviews),used,1100,34991.0,1,0
2020 Mazda CX-5 Grand Touring,21822.0,4.9,"(9,504 reviews)",used,1000,29291.0,1,0
2020 Lincoln Aviator Reserve AWD,35768.0,3.6,(9 reviews),used,2000,54870.0,0,0
2018 Chevrolet Camaro 2SS,54809.0,4.1,(421 reviews),used,612,44898.0,1,0
2021 Subaru Crosstrek Limited,21750.0,4.6,(188 reviews),subaru certified,579,34599.0,1,0
2017 Mercedes-Benz GLE 350 Base 4MATIC,18596.0,4.8,"(2,063 reviews)",used,4000,36495.0,1,0
2015 Land Rover Range Rover Evoque Pure Plus,44546.0,4.0,(264 reviews),used,500,24499.0,1,0
2019 Subaru Ascent Limited 7-Passenger,62371.0,3.9,(15 reviews),used,300,36799.0,0,0
2017 Volkswagen Jetta 1.4T SE,22926.0,4.7,"(2,189 reviews)",used,500,17955.0,1,0
2019 Lexus IS 300 Base,61106.0,4.7,"(4,658 reviews)",used,2770,36500.0,1,0
2019 Kia Sorento L,11132.0,4.8,(505 reviews),used,200,23450.0,1,0
2017 GMC Acadia Denali,55074.0,3.4,(127 reviews),used,2065,29381.0,1,0
2019 Honda Pilot Elite,57150.0,4.9,"(8,222 reviews)",honda certified,2007,38488.0,1,0
2019 GMC Terrain SLT,56293.0,4.8,"(1,293 reviews)",used,561,27812.0,1,0
2021 Ford Transit-350 XLT,80543.0,3.2,(300 reviews),used,2668,73995.0,0,0
2017 Toyota RAV4 LE,14999.0,4.6,(199 reviews),used,1024,21713.0,1,0
2021 Hyundai Palisade Calligraphy,19067.0,4.6,(56 reviews),used,589,54991.0,1,0
2019 INFINITI QX80 LUXE,10009.0,4.3,(289 reviews),infiniti certified,1000,52987.0,1,0
2017 Ford Explorer Limited,40324.0,4.5,(681 reviews),used,400,27973.0,1,0
2017 Lexus GS 350 F Sport,82163.0,3.8,(570 reviews),used,100,31966.0,0,0
2015 Jeep Grand Cherokee Limited,61023.0,4.7,(865 reviews),used,1000,21992.0,1,0
2021 Tesla Model Y Performance,83638.0,4.6,(800 reviews),used,9000,76442.0,0,0
2021 Kia Telluride SX,4437.0,4.8,"(1,653 reviews)",kia certified,1000,51599.0,1,0
2021 Land Rover Range Rover P525 HSE Westminster,27996.0,5.0,(5 reviews),used,1654,119900.0,1,0
2016 Honda Pilot Touring,12813.0,4.5,(272 reviews),used,299,26995.0,1,0
2020 Cadillac Escalade Luxury,87922.0,4.7,(311 reviews),cadillac certified,500,64551.0,0,0
2019 BMW 430 Gran Coupe i xDrive,47897.0,4.8,(921 reviews),used,400,34841.0,1,0
2020 Ford Explorer ST,46027.0,4.7,(544 reviews),used,500,52990.0,0,0
2018 Mercedes-Benz G-Class G 550 4MATIC,22116.0,4.4,"(3,076 reviews)",used,3045,106995.0,1,0
2020 RAM 1500 Laramie,24427.0,4.1,(8 reviews),used,2158,50998.0,1,0
2019 Lincoln MKC Reserve,41991.0,4.9,(705 reviews),used,1576,32287.0,1,0
2020 Mazda CX-5 Sport,43469.0,4.9,"(9,504 reviews)",used,200,26992.0,1,0
2019 Mercedes-Benz CLA 250 Base,14489.0,2.4,(47 reviews),used,1000,30888.0,1,0
2008 Ford Escape XLT,22048.0,4.7,(30 reviews),used,500,4995.0,1,0
2019 BMW 540 i,124120.0,4.6,"(3,551 reviews)",bmw certified,199,45771.0,0,0
2019 Jeep Grand Cherokee Limited,21066.0,4.2,(488 reviews),used,1644,39495.0,1,0
2019 Mercedes-Benz GLC 300 Base 4MATIC,32428.0,4.6,(406 reviews),used,500,39997.0,0,0
2021 Jeep Grand Cherokee Limited,38000.0,4.5,(60 reviews),used,540,44990.0,1,0
2021 Ford F-150 XL,17233.0,4.9,"(7,923 reviews)",ford certified,1159,47000.0,1,0
2017 BMW 330 i xDrive,16722.0,4.5,(854 reviews),used,270,26500.0,1,0
2020 Mercedes-Benz C-Class C 300,22760.0,4.9,"(1,682 reviews)",used,500,39000.0,0,0
2021 Mercedes-Benz AMG GLE 53 Base,22688.0,4.8,"(1,666 reviews)",mercedes-benz certified,400,90944.0,1,0
2021 Honda Pilot Special Edition,19678.0,4.8,(322 reviews),used,2637,43299.0,1,0
2018 Toyota Tundra Platinum,12838.0,4.8,(61 reviews),used,2001,42999.0,1,0
2019 Honda Odyssey Elite,71083.0,5.0,(72 reviews),used,278,47968.0,0,0
2018 BMW 530 i xDrive,22948.0,4.5,(208 reviews),used,700,35900.0,1,0
2018 Ford Escape SE,37656.0,4.3,"(1,249 reviews)",used,778,19997.0,1,0
2019 Lincoln Nautilus Reserve,82188.0,4.7,"(1,922 reviews)",used,500,40989.0,0,0
2021 Jeep Wrangler Sport,41235.0,5.0,(1 review),used,1999,36916.0,1,0
2022 Toyota Camry SE,13673.0,4.4,(942 reviews),used,1100,34991.0,1,0
2020 Mazda CX-5 Grand Touring,21822.0,4.9,"(9,504 reviews)",used,1000,29291.0,1,0
2020 Lincoln Aviator Reserve AWD,35768.0,3.6,(9 reviews),used,2000,54870.0,0,0
2018 Chevrolet Camaro 2SS,54809.0,4.1,(421 reviews),used,612,44898.0,1,0
2021 Subaru Crosstrek Limited,21750.0,4.6,(188 reviews),subaru certified,579,34599.0,1,0
2017 Mercedes-Benz GLE 350 Base 4MATIC,18596.0,4.8,"(2,063 reviews)",used,4000,36495.0,1,0
2015 Land Rover Range Rover Evoque Pure Plus,44546.0,4.0,(264 reviews),used,500,24499.0,1,0
2019 Subaru Ascent Limited 7-Passenger,62371.0,3.9,(15 reviews),used,300,36799.0,0,0
2017 Volkswagen Jetta 1.4T SE,22926.0,4.7,"(2,189 reviews)",used,500,17955.0,1,0
2019 Lexus IS 300 Base,61106.0,4.7,"(4,658 reviews)",used,2770,36500.0,1,0
2019 Kia Sorento L,11132.0,4.8,(505 reviews),used,200,23450.0,1,0
2017 GMC Acadia Denali,55074.0,3.4,(127 reviews),used,2065,29381.0,1,0
2019 Honda Pilot Elite,57150.0,4.9,"(8,222 reviews)",honda certified,2007,38488.0,1,0
2019 GMC Terrain SLT,56293.0,4.8,"(1,293 reviews)",used,561,27812.0,1,0
2021 Ford Transit-350 XLT,80543.0,3.2,(300 reviews),used,2668,73995.0,0,0
2017 Toyota RAV4 LE,14999.0,4.6,(199 reviews),used,1024,21713.0,1,0
2021 Hyundai Palisade Calligraphy,19067.0,4.6,(56 reviews),used,589,54991.0,1,0
2019 INFINITI QX80 LUXE,10009.0,4.3,(289 reviews),infiniti certified,1000,52987.0,1,0
2017 Ford Explorer Limited,40324.0,4.5,(681 reviews),used,400,27973.0,1,0
2017 Lexus GS 350 F Sport,82163.0,3.8,(570 reviews),used,100,31966.0,0,0
2015 Jeep Grand Cherokee Limited,61023.0,4.7,(865 reviews),used,1000,21992.0,1,0
2021 Tesla Model Y Performance,83638.0,4.6,(800 reviews),used,9000,76442.0,0,0
2021 Kia Telluride SX,4437.0,4.8,"(1,653 reviews)",kia certified,1000,51599.0,1,0
2021 Land Rover Range Rover P525 HSE Westminster,27996.0,5.0,(5 reviews),used,1654,119900.0,1,0
2016 Honda Pilot Touring,12813.0,4.5,(272 reviews),used,299,26995.0,1,0
2020 Cadillac Escalade Luxury,87922.0,4.7,(311 reviews),cadillac certified,500,64551.0,0,0
2019 BMW 430 Gran Coupe i xDrive,47897.0,4.8,(921 reviews),used,400,34841.0,1,0
2020 Ford Explorer ST,46027.0,4.7,(544 reviews),used,500,52990.0,0,0
2018 Mercedes-Benz G-Class G 550 4MATIC,22116.0,4.4,"(3,076 reviews)",used,3045,106995.0,1,0
2020 RAM 1500 Laramie,24427.0,4.1,(8 reviews),used,2158,50998.0,1,0
2019 Lincoln MKC Reserve,41991.0,4.9,(705 reviews),used,1576,32287.0,1,0
2020 Mazda CX-5 Sport,43469.0,4.9,"(9,504 reviews)",used,200,26992.0,1,0
2019 Mercedes-Benz CLA 250 Base,14489.0,2.4,(47 reviews),used,1000,30888.0,1,0
2008 Ford Escape XLT,22048.0,4.7,(30 reviews),used,500,4995.0,1,0
2019 BMW 540 i,124120.0,4.6,"(3,551 reviews)",bmw certified,199,45771.0,0,0
2019 Jeep Grand Cherokee Limited,21066.0,4.2,(488 reviews),used,1644,39495.0,1,0
2019 Mercedes-Benz GLC 300 Base 4MATIC,32428.0,4.6,(406 reviews),used,500,39997.0,0,0
2021 Jeep Grand Cherokee Limited,38000.0,4.5,(60 reviews),used,540,44990.0,1,0
2021 Ford F-150 XL,17233.0,4.9,"(7,923 reviews)",ford certified,1159,47000.0,1,0
2017 BMW 330 i xDrive,16722.0,4.5,(854 reviews),used,270,26500.0,1,0
2020 Mercedes-Benz C-Class C 300,22760.0,4.9,"(1,682 reviews)",used,500,39000.0,0,0
2021 Mercedes-Benz AMG GLE 53 Base,22688.0,4.8,"(1,666 reviews)",mercedes-benz certified,400,90944.0,1,0
2021 Honda Pilot Special Edition,19678.0,4.8,(322 reviews),used,2637,43299.0,1,0
2018 Toyota Tundra Platinum,12838.0,4.8,(61 reviews),used,2001,42999.0,1,0
2019 Honda Odyssey Elite,71083.0,5.0,(72 reviews),used,278,47968.0,0,0
2018 BMW 530 i xDrive,22948.0,4.5,(208 reviews),used,700,35900.0,1,0
2018 Ford Escape SE,37656.0,4.3,"(1,249 reviews)",used,778,19997.0,1,0
2019 Lincoln Nautilus Reserve,82188.0,4.7,"(1,922 reviews)",used,500,40989.0,0,0
2021 Jeep Wrangler Sport,41235.0,5.0,(1 review),used,1999,36916.0,1,0
2022 Toyota Camry SE,13673.0,4.4,(942 reviews),used,1100,34991.0,1,0
2020 Mazda CX-5 Grand Touring,21822.0,4.9,"(9,504 reviews)",used,1000,29291.0,1,0
2020 Lincoln Aviator Reserve AWD,35768.0,3.6,(9 reviews),used,2000,54870.0,0,0
2018 Chevrolet Camaro 2SS,54809.0,4.1,(421 reviews),used,612,44898.0,1,0
2021 Subaru Crosstrek Limited,21750.0,4.6,(188 reviews),subaru certified,579,34599.0,1,0
2017 Mercedes-Benz GLE 350 Base 4MATIC,18596.0,4.8,"(2,063 reviews)",used,4000,36495.0,1,0
2015 Land Rover Range Rover Evoque Pure Plus,44546.0,4.0,(264 reviews),used,500,24499.0,1,0
2019 Subaru Ascent Limited 7-Passenger,62371.0,3.9,(15 reviews),used,300,36799.0,0,0
2017 Volkswagen Jetta 1.4T SE,22926.0,4.7,"(2,189 reviews)",used,500,17955.0,1,0
2019 Lexus IS 300 Base,61106.0,4.7,"(4,658 reviews)",used,2770,36500.0,1,0
2019 Kia Sorento L,11132.0,4.8,(505 reviews),used,200,23450.0,1,0
2017 GMC Acadia Denali,55074.0,3.4,(127 reviews),used,2065,29381.0,1,0
2019 Honda Pilot Elite,57150.0,4.9,"(8,222 reviews)",honda certified,2007,38488.0,1,0
2019 GMC Terrain SLT,56293.0,4.8,"(1,293 reviews)",used,561,27812.0,1,0
2021 Ford Transit-350 XLT,80543.0,3.2,(300 reviews),used,2668,73995.0,0,0
2017 Toyota RAV4 LE,14999.0,4.6,(199 reviews),used,1024,21713.0,1,0
2021 Hyundai Palisade Calligraphy,19067.0,4.6,(56 reviews),used,589,54991.0,1,0
2019 INFINITI QX80 LUXE,10009.0,4.3,(289 reviews),infiniti certified,1000,52987.0,1,0
2017 Ford Explorer Limited,40324.0,4.5,(681 reviews),used,400,27973.0,1,0
2017 Lexus GS 350 F Sport,82163.0,3.8,(570 reviews),used,100,31966.0,0,0
2015 Jeep Grand Cherokee Limited,61023.0,4.7,(865 reviews),used,1000,21992.0,1,0
2021 Tesla Model Y Performance,83638.0,4.6,(800 reviews),used,9000,76442.0,0,0
2021 Kia Telluride SX,4437.0,4.8,"(1,653 reviews)",kia certified,1000,51599.0,1,0
2021 Land Rover Range Rover P525 HSE Westminster,27996.0,5.0,(5 reviews),used,1654,119900.0,1,0
2016 Honda Pilot Touring,12813.0,4.5,(272 reviews),used,299,26995.0,1,0
2020 Cadillac Escalade Luxury,87922.0,4.7,(311 reviews),cadillac certified,500,64551.0,0,0
2019 BMW 430 Gran Coupe i xDrive,47897.0,4.8,(921 reviews),used,400,34841.0,1,0
2020 Ford Explorer ST,46027.0,4.7,(544 reviews),used,500,52990.0,0,0
2018 Mercedes-Benz G-Class G 550 4MATIC,22116.0,4.4,"(3,076 reviews)",used,3045,106995.0,1,0
2020 RAM 1500 Laramie,24427.0,4.1,(8 reviews),used,2158,50998.0,1,0
2019 Lincoln MKC Reserve,41991.0,4.9,(705 reviews),used,1576,32287.0,1,0
2020 Mazda CX-5 Sport,43469.0,4.9,"(9,504 reviews)",used,200,26992.0,1,0
2019 Mercedes-Benz CLA 250 Base,14489.0,2.4,(47 reviews),used,1000,30888.0,1,0
2008 Ford Escape XLT,22048.0,4.7,(30 reviews),used,500,4995.0,1,0
2019 BMW 540 i,124120.0,4.6,"(3,551 reviews)",bmw certified,199,45771.0,0,0
2019 Jeep Grand Cherokee Limited,21066.0,4.2,(488 reviews),used,1644,39495.0,1,0
2019 Mercedes-Benz GLC 300 Base 4MATIC,32428.0,4.6,(406 reviews),used,500,39997.0,0,0
2021 Jeep Grand Cherokee Limited,38000.0,4.5,(60 reviews),used,540,44990.0,1,0
2021 Ford F-150 XL,17233.0,4.9,"(7,923 reviews)",ford certified,1159,47000.0,1,0
2017 BMW 330 i xDrive,16722.0,4.5,(854 reviews),used,270,26500.0,1,0
2020 Mercedes-Benz C-Class C 300,22760.0,4.9,"(1,682 reviews)",used,500,39000.0,0,0
2021 Mercedes-Benz AMG GLE 53 Base,22688.0,4.8,"(1,666 reviews)",mercedes-benz certified,400,90944.0,1,0
2021 Honda Pilot Special Edition,19678.0,4.8,(322 reviews),used,2637,43299.0,1,0
2018 Toyota Tundra Platinum,12838.0,4.8,(61 reviews),used,2001,42999.0,1,0
2019 Honda Odyssey Elite,71083.0,5.0,(72 reviews),used,278,47968.0,0,0
2018 BMW 530 i xDrive,22948.0,4.5,(208 reviews),used,700,35900.0,1,0
2018 Ford Escape SE,37656.0,4.3,"(1,249 reviews)",used,778,19997.0,1,0
2019 Lincoln Nautilus Reserve,82188.0,4.7,"(1,922 reviews)",used,500,40989.0,0,0
2021 Jeep Wrangler Sport,41235.0,5.0,(1 review),used,1999,36916.0,1,0
2022 Toyota Camry SE,13673.0,4.4,(942 reviews),used,1100,34991.0,1,0
2020 Mazda CX-5 Grand Touring,21822.0,4.9,"(9,504 reviews)",used,1000,29291.0,1,0
2020 Lincoln Aviator Reserve AWD,35768.0,3.6,(9 reviews),used,2000,54870.0,0,0
2018 Chevrolet Camaro 2SS,54809.0,4.1,(421 reviews),used,612,44898.0,1,0
2021 Subaru Crosstrek Limited,21750.0,4.6,(188 reviews),subaru certified,579,34599.0,1,0
2017 Mercedes-Benz GLE 350 Base 4MATIC,18596.0,4.8,"(2,063 reviews)",used,4000,36495.0,1,0
2015 Land Rover Range Rover Evoque Pure Plus,44546.0,4.0,(264 reviews),used,500,24499.0,1,0
2019 Subaru Ascent Limited 7-Passenger,62371.0,3.9,(15 reviews),used,300,36799.0,0,0
2017 Volkswagen Jetta 1.4T SE,22926.0,4.7,"(2,189 reviews)",used,500,17955.0,1,0
2019 Lexus IS 300 Base,61106.0,4.7,"(4,658 reviews)",used,2770,36500.0,1,0
2019 Kia Sorento L,11132.0,4.8,(505 reviews),used,200,23450.0,1,0
2017 GMC Acadia Denali,55074.0,3.4,(127 reviews),used,2065,29381.0,1,0
2019 Honda Pilot Elite,57150.0,4.9,"(8,222 reviews)",honda certified,2007,38488.0,1,0
2019 GMC Terrain SLT,56293.0,4.8,"(1,293 reviews)",used,561,27812.0,1,0
2021 Ford Transit-350 XLT,80543.0,3.2,(300 reviews),used,2668,73995.0,0,0
2017 Toyota RAV4 LE,14999.0,4.6,(199 reviews),used,1024,21713.0,1,0
2021 Hyundai Palisade Calligraphy,19067.0,4.6,(56 reviews),used,589,54991.0,1,0
2019 INFINITI QX80 LUXE,10009.0,4.3,(289 reviews),infiniti certified,1000,52987.0,1,0
2017 Ford Explorer Limited,40324.0,4.5,(681 reviews),used,400,27973.0,1,0
2017 Lexus GS 350 F Sport,82163.0,3.8,(570 reviews),used,100,31966.0,0,0
2015 Jeep Grand Cherokee Limited,61023.0,4.7,(865 reviews),used,1000,21992.0,1,0
2021 Tesla Model Y Performance,83638.0,4.6,(800 reviews),used,9000,76442.0,0,0
2021 Kia Telluride SX,4437.0,4.8,"(1,653 reviews)",kia certified,1000,51599.0,1,0
2021 Land Rover Range Rover P525 HSE Westminster,27996.0,5.0,(5 reviews),used,1654,119900.0,1,0
2016 Honda Pilot Touring,12813.0,4.5,(272 reviews),used,299,26995.0,1,0
2020 Cadillac Escalade Luxury,87922.0,4.7,(311 reviews),cadillac certified,500,64551.0,0,0
2019 BMW 430 Gran Coupe i xDrive,47897.0,4.8,(921 reviews),used,400,34841.0,1,0
2020 Ford Explorer ST,46027.0,4.7,(544 reviews),used,500,52990.0,0,0
2018 Mercedes-Benz G-Class G 550 4MATIC,22116.0,4.4,"(3,076 reviews)",used,3045,106995.0,1,0
2020 RAM 1500 Laramie,24427.0,4.1,(8 reviews),used,2158,50998.0,1,0
2019 Lincoln MKC Reserve,41991.0,4.9,(705 reviews),used,1576,32287.0,1,0
2020 Mazda CX-5 Sport,43469.0,4.9,"(9,504 reviews)",used,200,26992.0,1,0
2019 Mercedes-Benz CLA 250 Base,14489.0,2.4,(47 reviews),used,1000,30888.0,1,0
2008 Ford Escape XLT,22048.0,4.7,(30 reviews),used,500,4995.0,1,0
2019 BMW 540 i,124120.0,4.6,"(3,551 reviews)",bmw certified,199,45771.0,0,0
2019 Jeep Grand Cherokee Limited,21066.0,4.2,(488 reviews),used,1644,39495.0,1,0
2019 Mercedes-Benz GLC 300 Base 4MATIC,32428.0,4.6,(406 reviews),used,500,39997.0,0,0
2021 Jeep Grand Cherokee Limited,38000.0,4.5,(60 reviews),used,540,44990.0,1,0
2021 Ford F-150 XL,17233.0,4.9,"(7,923 reviews)",ford certified,1159,47000.0,1,0
2017 BMW 330 i xDrive,16722.0,4.5,(854 reviews),used,270,26500.0,1,0
2020 Mercedes-Benz C-Class C 300,22760.0,4.9,"(1,682 reviews)",used,500,39000.0,0,0
2021 Mercedes-Benz AMG GLE 53 Base,22688.0,4.8,"(1,666 reviews)",mercedes-benz certified,400,90944.0,1,0
2021 Honda Pilot Special Edition,19678.0,4.8,(322 reviews),used,2637,43299.0,1,0
2018 Toyota Tundra Platinum,12838.0,4.8,(61 reviews),used,2001,42999.0,1,0
2019 Honda Odyssey Elite,71083.0,5.0,(72 reviews),used,278,47968.0,0,0
2018 BMW 530 i xDrive,22948.0,4.5,(208 reviews),used,700,35900.0,1,0
2018 Ford Escape SE,37656.0,4.3,"(1,249 reviews)",used,778,19997.0,1,0
2019 Lincoln Nautilus Reserve,82188.0,4.7,"(1,922 reviews)",used,500,40989.0,0,0
2021 Jeep Wrangler Sport,41235.0,5.0,(1 review),used,1999,36916.0,1,0
2022 Toyota Camry SE,13673.0,4.4,(942 reviews),used,1100,34991.0,1,0
2020 Mazda CX-5 Grand Touring,21822.0,4.9,"(9,504 reviews)",used,1000,29291.0,1,0
2020 Lincoln Aviator Reserve AWD,35768.0,3.6,(9 reviews),used,2000,54870.0,0,0
2018 Chevrolet Camaro 2SS,54809.0,4.1,(421 reviews),used,612,44898.0,1,0
2021 Subaru Crosstrek Limited,21750.0,4.6,(188 reviews),subaru certified,579,34599.0,1,0
2017 Mercedes-Benz GLE 350 Base 4MATIC,18596.0,4.8,"(2,063 reviews)",used,4000,36495.0,1,0
2015 Land Rover Range Rover Evoque Pure Plus,44546.0,4.0,(264 reviews),used,500,24499.0,1,0
2019 Subaru Ascent Limited 7-Passenger,62371.0,3.9,(15 reviews),used,300,36799.0,0,0
2017 Volkswagen Jetta 1.4T SE,22926.0,4.7,"(2,189 reviews)",used,500,17955.0,1,0
2019 Lexus IS 300 Base,61106.0,4.7,"(4,658 reviews)",used,2770,36500.0,1,0
2019 Kia Sorento L,11132.0,4.8,(505 reviews),used,200,23450.0,1,0
2017 GMC Acadia Denali,55074.0,3.4,(127 reviews),used,2065,29381.0,1,0
2019 Honda Pilot Elite,57150.0,4.9,"(8,222 reviews)",honda certified,2007,38488.0,1,0
2019 GMC Terrain SLT,56293.0,4.8,"(1,293 reviews)",used,561,27812.0,1,0
2021 Ford Transit-350 XLT,80543.0,3.2,(300 reviews),used,2668,73995.0,0,0
2017 Toyota RAV4 LE,14999.0,4.6,(199 reviews),used,1024,21713.0,1,0
2021 Hyundai Palisade Calligraphy,19067.0,4.6,(56 reviews),used,589,54991.0,1,0
2019 INFINITI QX80 LUXE,10009.0,4.3,(289 reviews),infiniti certified,1000,52987.0,1,0
2017 Ford Explorer Limited,40324.0,4.5,(681 reviews),used,400,27973.0,1,0
2017 Lexus GS 350 F Sport,82163.0,3.8,(570 reviews),used,100,31966.0,0,0
2015 Jeep Grand Cherokee Limited,61023.0,4.7,(865 reviews),used,1000,21992.0,1,0
2021 Tesla Model Y Performance,83638.0,4.6,(800 reviews),used,9000,76442.0,0,0
2021 Kia Telluride SX,4437.0,4.8,"(1,653 reviews)",kia certified,1000,51599.0,1,0
2021 Land Rover Range Rover P525 HSE Westminster,27996.0,5.0,(5 reviews),used,1654,119900.0,1,0
2016 Honda Pilot Touring,12813.0,4.5,(272 reviews),used,299,26995.0,1,0
2020 Cadillac Escalade Luxury,87922.0,4.7,(311 reviews),cadillac certified,500,64551.0,0,0
2019 BMW 430 Gran Coupe i xDrive,47897.0,4.8,(921 reviews),used,400,34841.0,1,0
2020 Ford Explorer ST,46027.0,4.7,(544 reviews),used,500,52990.0,0,0
2018 Mercedes-Benz G-Class G 550 4MATIC,22116.0,4.4,"(3,076 reviews)",used,3045,106995.0,1,0
2020 RAM 1500 Laramie,24427.0,4.1,(8 reviews),used,2158,50998.0,1,0
2019 Lincoln MKC Reserve,41991.0,4.9,(705 reviews),used,1576,32287.0,1,0
2020 Mazda CX-5 Sport,43469.0,4.9,"(9,504 reviews)",used,200,26992.0,1,0
2019 Mercedes-Benz CLA 250 Base,14489.0,2.4,(47 reviews),used,1000,30888.0,1,0
2008 Ford Escape XLT,22048.0,4.7,(30 reviews),used,500,4995.0,1,0
2019 BMW 540 i,124120.0,4.6,"(3,551 reviews)",bmw certified,199,45771.0,0,0
2019 Jeep Grand Cherokee Limited,21066.0,4.2,(488 reviews),used,1644,39495.0,1,0
2019 Mercedes-Benz GLC 300 Base 4MATIC,32428.0,4.6,(406 reviews),used,500,39997.0,0,0
2021 Jeep Grand Cherokee Limited,38000.0,4.5,(60 reviews),used,540,44990.0,1,0
2021 Ford F-150 XL,17233.0,4.9,"(7,923 reviews)",ford certified,1159,47000.0,1,0
2017 BMW 330 i xDrive,16722.0,4.5,(854 reviews),used,270,26500.0,1,0
2020 Mercedes-Benz C-Class C 300,22760.0,4.9,"(1,682 reviews)",used,500,39000.0,0,0
2021 Mercedes-Benz AMG GLE 53 Base,22688.0,4.8,"(1,666 reviews)",mercedes-benz certified,400,90944.0,1,0
2021 Honda Pilot Special Edition,19678.0,4.8,(322 reviews),used,2637,43299.0,1,0
2018 Toyota Tundra Platinum,12838.0,4.8,(61 reviews),used,2001,42999.0,1,0
2019 Honda Odyssey Elite,71083.0,5.0,(72 reviews),used,278,47968.0,0,0
2018 BMW 530 i xDrive,22948.0,4.5,(208 reviews),used,700,35900.0,1,0
2018 Ford Escape SE,37656.0,4.3,"(1,249 reviews)",used,778,19997.0,1,0
2019 Lincoln Nautilus Reserve,82188.0,4.7,"(1,922 reviews)",used,500,40989.0,0,0
2021 Jeep Wrangler Sport,41235.0,5.0,(1 review),used,1999,36916.0,1,0
2022 Toyota Camry SE,13673.0,4.4,(942 reviews),used,1100,34991.0,1,0
2020 Mazda CX-5 Grand Touring,21822.0,4.9,"(9,504 reviews)",used,1000,29291.0,1,0
2020 Lincoln Aviator Reserve AWD,35768.0,3.6,(9 reviews),used,2000,54870.0,0,0
2018 Chevrolet Camaro 2SS,54809.0,4.1,(421 reviews),used,612,44898.0,1,0
2021 Subaru Crosstrek Limited,21750.0,4.6,(188 reviews),subaru certified,579,34599.0,1,0
2017 Mercedes-Benz GLE 350 Base 4MATIC,18596.0,4.8,"(2,063 reviews)",used,4000,36495.0,1,0
2015 Land Rover Range Rover Evoque Pure Plus,44546.0,4.0,(264 reviews),used,500,24499.0,1,0
2019 Subaru Ascent Limited 7-Passenger,62371.0,3.9,(15 reviews),used,300,36799.0,0,0
2017 Volkswagen Jetta 1.4T SE,22926.0,4.7,"(2,189 reviews)",used,500,17955.0,1,0
2019 Lexus IS 300 Base,61106.0,4.7,"(4,658 reviews)",used,2770,36500.0,1,0
2019 Kia Sorento L,11132.0,4.8,(505 reviews),used,200,23450.0,1,0
2017 GMC Acadia Denali,55074.0,3.4,(127 reviews),used,2065,29381.0,1,0
2019 Honda Pilot Elite,57150.0,4.9,"(8,222 reviews)",honda certified,2007,38488.0,1,0
2019 GMC Terrain SLT,56293.0,4.8,"(1,293 reviews)",used,561,27812.0,1,0
2021 Ford Transit-350 XLT,80543.0,3.2,(300 reviews),used,2668,73995.0,0,0
2017 Toyota RAV4 LE,14999.0,4.6,(199 reviews),used,1024,21713.0,1,0
2021 Hyundai Palisade Calligraphy,19067.0,4.6,(56 reviews),used,589,54991.0,1,0
2019 INFINITI QX80 LUXE,10009.0,4.3,(289 reviews),infiniti certified,1000,52987.0,1,0
2017 Ford Explorer Limited,40324.0,4.5,(681 reviews),used,400,27973.0,1,0
2017 Lexus GS 350 F Sport,82163.0,3.8,(570 reviews),used,100,31966.0,0,0
2015 Jeep Grand Cherokee Limited,61023.0,4.7,(865 reviews),used,1000,21992.0,1,0
2021 Tesla Model Y Performance,83638.0,4.6,(800 reviews),used,9000,76442.0,0,0
2021 Kia Telluride SX,4437.0,4.8,"(1,653 reviews)",kia certified,1000,51599.0,1,0
2021 Land Rover Range Rover P525 HSE Westminster,27996.0,5.0,(5 reviews),used,1654,119900.0,1,0
2016 Honda Pilot Touring,12813.0,4.5,(272 reviews),used,299,26995.0,1,0
2020 Cadillac Escalade Luxury,87922.0,4.7,(311 reviews),cadillac certified,500,64551.0,0,0
2019 BMW 430 Gran Coupe i xDrive,47897.0,4.8,(921 reviews),used,400,34841.0,1,0
2020 Ford Explorer ST,46027.0,4.7,(544 reviews),used,500,52990.0,0,0
2018 Mercedes-Benz G-Class G 550 4MATIC,22116.0,4.4,"(3,076 reviews)",used,3045,106995.0,1,0
2020 RAM 1500 Laramie,24427.0,4.1,(8 reviews),used,2158,50998.0,1,0
